"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.81675889098849e-15,0.583268569879651,0.973,0.69,9.77416714159385e-11,"13","EID1"
5.05609475919568e-15,0.534132044451065,0.527,0.198,1.02598274853599e-10,"13","UQCC2"
5.08253959196426e-15,0.75406442505144,0.304,0.092,1.03134893400139e-10,"13","RPS6KC1"
5.36038549387155e-15,0.62879425321207,0.743,0.338,1.08772942441641e-10,"13","ADI1"
5.3685060467109e-15,0.356287037657712,0.547,0.205,1.08937724699858e-10,"13","HMG20B"
5.39342232807415e-15,0.666364846840969,0.926,0.558,1.09443325881281e-10,"13","HADHA"
5.54394783888225e-15,0.922433175882204,0.331,0.108,1.12497789546599e-10,"13","H1F0"
5.6848217556525e-15,0.918357910241992,0.277,0.082,1.153564030657e-10,"13","GBE1"
5.7170519635327e-15,1.17975903166814,0.264,0.078,1.16010418444006e-10,"13","MARVELD1"
5.71830776603483e-15,0.404811911382485,0.581,0.221,1.16035901188379e-10,"13","HINT2"
5.75606651794416e-15,0.613908362778313,0.885,0.422,1.16802101782123e-10,"13","SDHD"
5.75795481107416e-15,0.883400846033688,0.284,0.085,1.16840419026317e-10,"13","EIF2B3"
5.80044166377925e-15,0.585908602162979,0.351,0.114,1.17702562241409e-10,"13","SEH1L"
5.85655863482756e-15,0.619915447668974,0.716,0.309,1.18841287817921e-10,"13","FKBP5"
5.87973338824807e-15,0.58911277373951,0.486,0.18,1.1931154991433e-10,"13","TBC1D9B"
5.92939487315811e-15,0.570347534406514,0.919,0.502,1.20319280766124e-10,"13","HMGN3"
6.08501258982004e-15,0.362855721829874,0.689,0.274,1.23477075472628e-10,"13","FAR1"
6.25087213660044e-15,0.502014041657733,0.453,0.161,1.26842697395896e-10,"13","OPA1"
6.30715014721509e-15,0.54750910816956,0.52,0.197,1.27984690787289e-10,"13","ACBD6"
6.31567494215429e-15,0.520355303185323,0.459,0.165,1.28157675926195e-10,"13","KIF22"
6.69860797533707e-15,0.564893461701685,0.527,0.201,1.3592815303554e-10,"13","MRPS25"
6.72049164808435e-15,0.271245266894014,1,0.985,1.36372216522928e-10,"13","H3F3A"
6.94147773390738e-15,0.633844711825282,0.777,0.366,1.40856466176449e-10,"13","CCAR1"
7.08571610416422e-15,0.367855035048331,0.5,0.18,1.437833511857e-10,"13","ATIC"
7.20096228060915e-15,0.708623723607489,0.277,0.081,1.46121926598121e-10,"13","PRKCI"
7.2631943313915e-15,0.627714999393217,0.52,0.199,1.47384739372596e-10,"13","CAMK2G"
7.32269841994775e-15,0.680511630398693,0.588,0.245,1.4859219633758e-10,"13","TAB2"
7.66324915420521e-15,0.599367256484302,0.284,0.084,1.55502651837132e-10,"13","PAQR8"
7.69352500242907e-15,0.378038475723877,0.561,0.213,1.56117009349291e-10,"13","TOLLIP"
7.73046117498155e-15,0.33574605143167,0.358,0.116,1.56866518162726e-10,"13","MADD"
7.73826607736997e-15,0.621815217435623,0.473,0.178,1.57024895241992e-10,"13","BTBD7"
7.75621574060032e-15,0.903371159676865,0.392,0.142,1.57389129808262e-10,"13","CAMK1"
7.76265685985133e-15,0.442695019515382,0.655,0.261,1.57519833000103e-10,"13","ABCE1"
7.77982538911257e-15,0.477096023414269,0.358,0.116,1.57868216795872e-10,"13","L3MBTL2"
