"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.2623123432979e-14,0.611028195291645,0.895,0.799,6.67350243590152e-10,"0","Ttc28"
5.25468774871046e-14,0.957026683780484,0.727,0.49,8.22726460815597e-10,"0","Pou3f1"
9.2834796288688e-14,0.543990784731703,0.891,0.587,1.45351440549199e-09,"0","Neurod6"
1.4930304493746e-13,0.581553743779894,0.914,0.87,2.33763777458582e-09,"0","Foxg1"
1.88135037370931e-13,1.45671585298378,0.535,0.324,2.94563028011666e-09,"0","Rnd2"
4.28169886134486e-13,2.3967819794413,0.297,0.122,6.70385590720764e-09,"0","Nos1"
9.09290422573649e-13,0.778147327650875,0.887,0.904,1.42367601462356e-08,"0","Itm2b"
1.76755512394964e-12,1.58311209167574,0.328,0.141,2.76746105756795e-08,"0","Zfhx4"
2.62279370823283e-12,1.17737763906079,0.512,0.309,4.10650810898015e-08,"0","Nrn1"
4.22324140299563e-12,0.621418328586741,0.898,0.885,6.61232906467025e-08,"0","Trim2"
4.8682415181611e-12,0.711274110007518,0.828,0.81,7.62220574498483e-08,"0","Phf20l1"
7.81243247133166e-12,1.2917791309204,0.48,0.28,1.2231925520364e-07,"0","Kcnq3"
8.47478210275646e-12,0.796432320327071,0.785,0.703,1.32689663382858e-07,"0","Gng3"
8.53055499253843e-12,0.72020247525208,0.707,0.499,1.33562899518174e-07,"0","Igsf3"
8.64830967565784e-12,0.456741061312914,0.875,0.664,1.35406584591775e-07,"0","Ptn"
1.8229505263893e-11,0.502632823225057,0.875,0.872,2.85419363916772e-07,"0","Ldhb"
1.88002907659576e-11,1.17095130948697,0.539,0.375,2.94356152522598e-07,"0","Wwc1"
3.18018150324525e-11,0.893185271403776,0.711,0.543,4.97921017963109e-07,"0","Mir124-2hg"
3.62508896819313e-11,1.01580704138621,0.473,0.272,5.67580179749998e-07,"0","Neurod1"
9.68179957252199e-11,0.403731806075351,0.918,0.945,1.51587935906977e-06,"0","Auts2"
1.10176962967051e-10,0.855464194265571,0.684,0.512,1.72504070917511e-06,"0","Znrf2"
1.78872548347654e-10,0.469134081478129,0.879,0.875,2.80060748947922e-06,"0","6330403K07Rik"
1.90761592306613e-10,1.40898238026731,0.438,0.275,2.98675425074463e-06,"0","Ppp2r1b"
4.25162901591998e-10,0.950994541022313,0.664,0.499,6.65677555022591e-06,"0","Nav2"
8.246125540695e-10,0.395016029117455,0.703,0.441,1.29109587590662e-05,"0","Cntn2"
1.44890831015766e-09,0.860527297006948,0.605,0.422,2.26855574121384e-05,"0","Plxna4"
1.87159164544719e-09,1.12550696694382,0.395,0.225,2.93035103927666e-05,"0","Sorl1"
3.27503351138416e-09,1.27776562798681,0.41,0.246,5.12771996877418e-05,"0","Rai14"
3.7629522215123e-09,1.01010562437876,0.461,0.29,5.89165429322181e-05,"0","Trim9"
4.74117811080753e-09,0.537456049624522,0.855,0.823,7.42326256809136e-05,"0","Ddah2"
4.90134271025759e-09,1.21453868739099,0.48,0.333,7.6740322814503e-05,"0","Gramd1b"
5.3831297920594e-09,0.966249254666103,0.453,0.286,8.4283663154274e-05,"0","Shb"
6.59882690123287e-09,0.700218813153277,0.586,0.391,0.000103317832792603,"0","Rbfox1"
7.20866622593275e-09,0.492180736654621,0.82,0.73,0.000112866087099429,"0","Khdrbs3"
7.92590621371309e-09,0.937827165094943,0.562,0.438,0.000124095913588106,"0","1700025G04Rik"
1.5203974118013e-08,0.257633064259613,0.961,0.987,0.000238048622765729,"0","mt-Co1"
2.42359392318954e-08,1.30584460333999,0.316,0.173,0.000379462100553787,"0","Gm16152"
2.54455283179923e-08,0.406645066993838,0.699,0.454,0.000398400636874805,"0","Bhlhe22"
4.18069194122747e-08,0.627795068433403,0.773,0.659,0.000654570937237985,"0","Ppp2r2b"
4.65009644573169e-08,0.368752753699218,0.914,0.974,0.00072806560050821,"0","Sox4"
5.46321438564803e-08,0.391598974465979,0.922,0.953,0.000855375476360912,"0","Nnat"
5.53641434884111e-08,0.395636838950069,0.547,0.371,0.000866836394598052,"0","Sox5"
5.64714858897515e-08,0.605763917336123,0.656,0.496,0.000884174054575839,"0","Elmod1"
8.4005426068744e-08,0.394940744110218,0.898,0.897,0.00131527295595833,"0","Pbx1"
1.21290576826373e-07,0.492319238754201,0.734,0.565,0.00189904656137053,"0","Jun"
1.22793593126907e-07,0.976786511380165,0.523,0.404,0.00192257928758798,"0","Itpk1"
1.30228538365907e-07,1.52270491542698,0.285,0.151,0.00203898822519501,"0","Gpc6"
1.46606840330027e-07,0.346073899798687,0.895,0.941,0.00229542329904723,"0","Ilf2"
1.72329752983312e-07,0.946871384190868,0.48,0.328,0.00269816694245972,"0","Rasgef1b"
1.79434478798792e-07,0.497932234217165,0.742,0.63,0.00280940563455268,"0","Lhx2"
2.32832925032817e-07,0.897775372857486,0.48,0.324,0.00364546510723882,"0","Prdm8"
2.38272664193092e-07,0.881194214777811,0.602,0.471,0.00373063510327124,"0","Adgrl2"
3.13882165872865e-07,0.679633414516328,0.57,0.41,0.00491445307107144,"0","Ptprk"
3.75455923423453e-07,0.734079239162192,0.496,0.339,0.00587851339304101,"0","Negr1"
4.81628538191295e-07,0.54619536506902,0.797,0.749,0.00754085802246111,"0","Bcl7a"
6.04814796742276e-07,0.376143123833214,0.574,0.391,0.00946958527259381,"0","Cux2"
7.4880680656878e-07,0.649551870495178,0.527,0.398,0.0117240681704474,"0","Dusp1"
9.00803922381065e-07,0.628291017213669,0.648,0.549,0.0141038870127203,"0","Tenm4"
1.02549825561406e-06,1.74889070627229,0.34,0.225,0.0160562261881494,"0","Osbpl6"
1.15107250485527e-06,0.637375993762916,0.766,0.671,0.018022342208519,"0","Cux1"
